500;6;63.6;57.4;37.9;41.5;22.0;29.8
500;6;65.6;57.3;21.1;29.8;33.7;57.1
500;6;73.7;67.2;18.4;10.3;37.6;92.2
500;6;79.0;73.0;18.2;53.2;64.9;49.3
500;6;78.7;71.1;14.6;33.7;2.5;84.4
500;6;77.0;68.1;12.8;10.3;10.3;61.0
500;6;83.6;77.5;13.0;45.4;25.9;45.4
500;6;100.0;100.0;6.6;22.0;29.8;76.6
500;6;95.1;94.6;0.0;37.6;33.7;92.2
500;6;72.1;68.4;0.2;49.3;10.3;2.5
500;6;52.3;55.1;35.5;6.4;14.2;84.4
500;6;41.9;54.7;85.2;33.7;25.9;64.9
500;6;26.1;37.5;94.8;33.7;45.4;49.3
500;6;4.2;8.9;92.7;14.2;25.9;80.5
500;6;2.7;4.8;87.1;18.1;33.7;45.4
500;6;7.6;9.7;83.0;49.3;22.0;45.4
500;6;7.4;9.5;84.2;22.0;14.2;80.5
500;6;12.8;14.5;80.6;49.3;10.3;49.3
500;6;16.5;17.8;75.8;49.3;29.8;64.9
500;6;24.5;26.1;68.8;6.4;29.8;80.5
500;6;29.1;31.4;67.5;53.2;22.0;49.3
500;6;51.4;51.5;45.3;29.8;2.5;45.4
500;6;53.2;52.8;47.3;29.8;18.1;49.3
500;6;57.0;56.2;49.6;22.0;22.0;45.4
500;6;56.5;54.3;54.0;10.3;25.9;10.3
500;6;61.3;57.1;54.9;18.1;18.1;18.1
500;6;67.1;59.2;44.1;22.0;14.2;25.9
500;6;84.3;75.7;10.4;22.0;22.0;53.2
500;6;92.7;91.6;0.0;29.8;14.2;45.4
500;6;65.3;69.8;32.0;22.0;25.9;14.2
500;6;46.0;51.1;53.8;18.1;33.7;18.1
500;6;38.1;42.4;61.8;25.9;22.0;41.5
500;6;37.5;41.0;61.7;37.6;10.3;41.5
500;6;41.4;44.8;58.9;37.6;14.2;49.3
500;6;37.8;40.5;57.4;33.7;22.0;37.6
500;6;35.3;37.5;53.8;14.2;37.6;25.9
500;6;28.5;30.5;58.5;6.4;25.9;10.3
500;6;26.5;28.7;61.8;22.0;25.9;37.6
500;6;27.0;29.5;63.7;33.7;14.2;53.2
500;6;20.9;23.0;70.2;41.5;10.3;49.3
500;6;20.7;22.3;70.8;18.1;33.7;29.8
500;6;17.3;18.0;70.7;2.5;18.1;6.4
500;6;16.0;16.2;72.0;18.1;25.9;14.2
500;6;16.8;17.2;74.7;18.1;25.9;45.4
500;6;12.5;12.2;79.4;33.7;18.1;72.7
500;6;11.4;10.0;81.6;37.6;2.5;33.7
500;6;12.3;10.0;87.8;18.1;6.4;2.5
500;6;36.5;36.8;88.5;2.5;25.9;10.3
500;6;43.9;45.6;62.0;22.0;33.7;53.2
500;6;42.2;43.9;63.7;6.4;14.2;29.8
500;6;41.8;42.8;56.2;37.6;10.3;37.6
500;6;45.2;45.4;46.3;41.5;22.0;49.3
500;6;40.5;40.9;54.1;25.9;37.6;61.0
500;6;38.4;38.4;54.8;29.8;37.6;14.2
500;6;35.8;35.6;60.4;14.2;14.2;2.5
500;6;40.8;40.4;61.3;22.0;25.9;14.2
500;6;53.0;52.1;46.0;33.7;22.0;37.6
500;6;48.1;47.1;44.2;18.1;25.9;80.5
500;6;40.5;39.1;48.5;22.0;37.6;37.6
500;6;35.4;33.8;51.4;29.8;37.6;49.3
500;6;37.1;35.4;50.6;14.2;25.9;37.6
500;6;58.7;57.8;46.6;29.8;18.1;41.5
500;6;84.4;86.0;50.3;25.9;29.8;64.9
500;6;81.5;82.5;42.0;37.6;37.6;49.3
500;6;58.1;57.6;46.2;18.1;45.4;57.1
500;6;47.4;46.4;47.9;10.3;18.1;18.1
500;6;48.6;47.2;44.4;25.9;25.9;41.5
500;6;55.5;55.3;58.5;2.5;25.9;25.9
500;6;83.4;83.9;46.2;22.0;29.8;57.1
500;6;100.0;100.0;8.5;18.1;41.5;22.0
500;6;91.1;90.5;0.0;10.3;2.5;61.0
500;6;69.5;69.2;23.4;29.8;22.0;14.2
500;6;51.4;51.5;42.8;37.6;29.8;25.9
500;6;50.3;49.7;39.9;25.9;29.8;76.6
500;6;48.2;47.4;39.8;45.4;29.8;33.7
500;6;44.6;46.2;63.4;14.2;14.2;22.0
500;6;36.1;38.1;69.9;14.2;14.2;61.0
500;6;38.5;39.6;66.5;25.9;10.3;29.8
500;6;32.5;33.8;72.4;6.4;22.0;61.0
500;6;32.2;32.5;69.4;22.0;29.8;37.6
500;6;37.4;36.1;58.0;22.0;22.0;33.7
500;6;47.3;44.0;35.4;14.2;6.4;25.9
500;6;60.6;56.7;24.8;14.2;6.4;33.7
500;6;46.1;44.9;51.6;6.4;29.8;53.2
500;6;35.2;34.2;41.8;6.4;61.0;76.6
500;6;41.1;38.5;0.0;14.2;33.7;45.4
500;6;54.7;52.7;1.1;37.6;6.4;88.3
500;6;79.7;79.0;38.6;14.2;2.5;29.8
500;6;100.0;100.0;65.6;29.8;22.0;64.9
500;6;90.8;90.8;61.5;6.4;41.5;37.6
500;6;67.4;68.3;59.7;14.2;6.4;53.2
500;6;56.1;57.4;53.3;22.0;18.1;41.5
500;6;54.1;54.9;39.4;18.1;2.5;37.6
500;6;39.2;41.6;47.7;25.9;6.4;45.4
500;6;36.3;38.7;50.9;14.2;10.3;2.5
500;6;38.2;40.2;48.4;10.3;18.1;68.8
500;6;36.6;38.8;52.0;18.1;25.9;14.2
500;6;44.9;46.3;52.2;10.3;10.3;53.2
500;6;54.9;55.2;55.8;18.1;10.3;33.7
500;6;76.6;74.4;43.3;29.8;2.5;22.0
500;6;85.3;81.9;27.3;22.0;2.5;57.1
500;6;76.3;73.5;21.7;37.6;10.3;22.0
500;6;20.4;19.4;68.7;29.8;10.3;64.9
